school_id,school_name,district,county,school_type,grades_served,year,y_ela_prof,y_math_prof,y_chronic_abs,y_grad_4yr
150162990252083,Bennett Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,18,13.3,29.2,
150162990252086,Black Magnet Elem School         ,City of Chicago SD 299           ,Cook       ,,,2016,19.9,13.9,7.5,
150162990252087,Blaine Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,57,56.7,20.8,
150162990252088,Bond Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,6.2,10.3,49.7,
150162990252089,Boone Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,33.2,26.9,10,
15016299025208C,LEARN Charter Schools            ,City of Chicago SD 299           ,Cook       ,,,2016,24.6,22.9,26.6,
150162990252090,Bradwell Comm Arts & Sci Elem Sch,City of Chicago SD 299           ,Cook       ,,,2016,7.4,4.5,33,
150162990252092,Haley Elem Academy               ,City of Chicago SD 299           ,Cook       ,,,2016,18.8,13.1,2.8,
150162990252093,Brennemann Elem School           ,City of Chicago SD 299           ,Cook       ,,,2016,45.8,29.4,12.8,
150162990252094,Brentano Elem Math & Science Acad,City of Chicago SD 299           ,Cook       ,,,2016,28.8,16.7,36.9,
150162990252095,Bridge Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,52.3,43.9,2.8,
150162990252096,Bright Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,11.2,9.5,28.8,
150162990252097,Brown  W Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,17.4,7,41.4,
150162990252098,Brownell Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,7.4,11.7,0.6,
150162990252100,Bouchet Elem Math & Science Acad ,City of Chicago SD 299           ,Cook       ,,,2016,22,16.8,25.9,
150162990252101,Budlong Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,41.9,30.6,31.4,
150162990252102,Burbank Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,26.2,24,23.3,
150162990252103,Burke Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,5.4,2.6,73.1,
150162990252104,Burley Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,75.5,71.8,3.8,
150162990252105,Burnham Elem Inclusive Academy   ,City of Chicago SD 299           ,Cook       ,,,2016,22,10.5,22,
150162990252106,Castellanos Elem School          ,City of Chicago SD 299           ,Cook       ,,,2016,24,21.4,25.9,
150162990252107,Burnside Elem Scholastic Academy ,City of Chicago SD 299           ,Cook       ,,,2016,30.6,18.8,22.5,
150162990252108,Burr Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,54,37.8,20.6,
150162990252109,Burroughs Elem School            ,City of Chicago SD 299           ,Cook       ,,,2016,51.6,37.7,30.6,
150162990252110,Brunson Math & Sci Specialty Elem,City of Chicago SD 299           ,Cook       ,,,2016,3.9,4.3,47.4,
150162990252112,Byrne Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,36,31.8,21.4,
150162990252113,Caldwell Elem Acad of Math & Sci ,City of Chicago SD 299           ,Cook       ,,,2016,7.6,3,45.1,
150162990252118,Cameron Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,15.6,15.6,24.9,
150162990252119,Canty Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,53.1,54.4,11.6,
150162990252120,Carnegie Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,33.1,19.9,25.3,
150162990252122,Carroll Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,19.2,15.2,27.1,
150162990252123,Carter Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,16.3,14.4,44,
150162990252126,Cassell Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,31.8,19.7,10.9,
150162990252127,Cather Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,12.6,10.3,0.9,
150162990252128,Chalmers Elem Specialty School   ,City of Chicago SD 299           ,Cook       ,,,2016,4.1,3.7,26.3,
150162990252129,Chappell Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,46.9,37.7,16.1,
150162990252130,Chase Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,20.4,22.5,40.1,
150162990252132,Clay Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,16.8,20.1,14.4,
150162990252133,Cleveland Elem School            ,City of Chicago SD 299           ,Cook       ,,,2016,32.2,30.2,34.5,
150162990252134,Clinton Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,32.8,30.3,12.6,
150162990252135,Clissold Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,30.4,22.4,9.6,
150162990252136,Coles Elem Language Academy      ,City of Chicago SD 299           ,Cook       ,,,2016,18.4,19.1,55.9,
150162990252138,Columbus Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,33.3,30.1,10.9,
150162990252139,Cook Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,7.1,4.8,58.1,
150162990252141,Coonley Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,70.5,58.7,16,
150162990252142,Cooper Elem Dual Language Academy,City of Chicago SD 299           ,Cook       ,,,2016,18,26,23.2,
150162990252145,Corkery Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,31.3,21.1,31.4,
150162990252147,Crown Elem Comm Acd Fine Arts Ctr,City of Chicago SD 299           ,Cook       ,,,2016,7.9,3.9,54.7,
150162990252148,Darwin Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,22.4,16.8,3.1,
150162990252149,Davis N Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,17.8,19.6,15.8,
15016299025214C,Asian Human Services-Passage Chrt,City of Chicago SD 299           ,Cook       ,,,2016,34.6,27.5,37.6,
150162990252150,Dawes Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,28.7,28.5,7.2,
150162990252153,Deneen Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,8.9,10.3,52.6,
150162990252154,Dett Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,3,4.5,52.9,
150162990252155,Chopin Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,19.2,16.4,37.7,
150162990252158,Dever Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,44.1,36.9,19.9,
150162990252159,Dewey Elem Academy of Fine Arts  ,City of Chicago SD 299           ,Cook       ,,,2016,14.1,8.1,43.3,
150162990252160,Disney Elem Magnet School        ,City of Chicago SD 299           ,Cook       ,,,2016,51.4,49.3,6.2,
150162990252161,Dixon Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,40.1,23.3,10,
150162990252167,Dore Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,38.4,29.6,16.6,
150162990252169,Drake Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,7.7,4.6,7.3,
150162990252172,Drummond Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,72.9,50,8.3,
150162990252173,Dubois Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,11,6.1,41.3,
150162990252175,Dulles Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,4.3,4.9,47.7,
150162990252177,Dunne Technology Acad Elem Sch   ,City of Chicago SD 299           ,Cook       ,,,2016,34,15.8,26.7,
150162990252179,Dvorak Technology Acad Elem Sch  ,City of Chicago SD 299           ,Cook       ,,,2016,9.9,10.7,48.6,
15016299025217C,Chicago Math & Sci Elem Charter  ,City of Chicago SD 299           ,Cook       ,,,2016,32.6,31.1,25.1,88.5
150162990252180,Earle Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,7.9,5.8,37.2,
150162990252181,Eberhart Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,21.3,13.6,17,
150162990252182,Ebinger Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,65.6,53.8,4.6,
150162990252183,Edgebrook Elem School            ,City of Chicago SD 299           ,Cook       ,,,2016,75.6,61,0.2,
150162990252184,Edison Elem Regional Gifted Cntr ,City of Chicago SD 299           ,Cook       ,,,2016,94.4,91.1,6.9,
150162990252185,Edwards Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,18.4,14.6,18,
150162990252187,Ellington Elem School            ,City of Chicago SD 299           ,Cook       ,,,2016,10.8,10.8,32.9,
15016299025218C,Namaste Elem Charter School      ,City of Chicago SD 299           ,Cook       ,,,2016,39.8,24.3,13,
150162990252190,Ericson Elem Scholastic Academy  ,City of Chicago SD 299           ,Cook       ,,,2016,21.9,26.2,35.6,
150162990252191,Esmond Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,22.5,7.8,38.5,
150162990252192,Everett Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,28.9,27.8,34.6,
150162990252193,Evers Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,15.8,10.5,8,
150162990252194,Falconer Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,21.2,22.4,9.7,
150162990252195,Faraday Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,12.9,16.8,58.8,
150162990252198,Farnsworth Elem School           ,City of Chicago SD 299           ,Cook       ,,,2016,43,36.3,18.9,
15016299025219C,Erie Elem Charter School         ,City of Chicago SD 299           ,Cook       ,,,2016,32.1,11.7,8.1,
150162990252202,Fernwood Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,20.4,10.5,29.2,
150162990252203,Field Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,33.4,25.9,11,
150162990252204,Fiske Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,7.3,5.6,70.9,
150162990252206,Fort Dearborn Elem School        ,City of Chicago SD 299           ,Cook       ,,,2016,15.8,13.5,41.9,
150162990252207,Franklin Elem Fine Arts Center   ,City of Chicago SD 299           ,Cook       ,,,2016,40.6,38.8,9.6,
150162990252209,Fuller Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,10.9,8.2,46.2,
15016299025220C,Galapagos Elem Charter School    ,City of Chicago SD 299           ,Cook       ,,,2016,12.5,17.5,64,
150162990252210,Fulton Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,12.9,8,42.5,
150162990252211,Funston Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,11.4,10.8,28.4,
150162990252212,Gale Elem Community Academy      ,City of Chicago SD 299           ,Cook       ,,,2016,10.6,7.4,50.9,
150162990252213,Gallistel Elem Language Academy  ,City of Chicago SD 299           ,Cook       ,,,2016,17.7,15.8,10.8,
150162990252214,Garvy  J Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,46.9,44.9,4.6,
150162990252215,Gary Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,24.6,14.7,22,
15016299025221C,Legacy Elem Charter School       ,City of Chicago SD 299           ,Cook       ,,,2016,20.4,12.8,27.9,
150162990252220,Goethe Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,38.1,34.1,9.9,
150162990252222,Owens Community Academy ES       ,City of Chicago SD 299           ,Cook       ,,,2016,12.7,7.8,25.6,
150162990252223,Goudy Technology Academy         ,City of Chicago SD 299           ,Cook       ,,,2016,37.9,37.6,13.8,
150162990252224,Graham  A Elem School            ,City of Chicago SD 299           ,Cook       ,,,2016,16.9,14,36.8,
150162990252226,Gray Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,29.1,27.8,24.4,
150162990252227,Greeley Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,44.4,43.7,15.9,
150162990252229,Greene N Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,26.5,22.4,22.2,
15016299025222C,Bronzeville Lighthouse Elem Chrtr,City of Chicago SD 299           ,Cook       ,,,2016,14,10.2,28.8,
150162990252230,Gregory Math & Sci Elem Academy  ,City of Chicago SD 299           ,Cook       ,,,2016,13,14.3,50.3,
150162990252231,Gresham Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,7.4,7.4,44.1,
150162990252232,Grimes Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,36,31.1,16.7,
150162990252235,Haines Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,59.5,67.9,5.7,
150162990252236,Gillespie Elem School            ,City of Chicago SD 299           ,Cook       ,,,2016,19.7,11.3,61.9,
150162990252239,Hale Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,37.6,29.4,10.3,
150162990252240,Hamilton Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,48.4,43.7,15.8,
150162990252241,Hamline Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,11.1,9.6,35.7,
150162990252242,Hammond Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,16.5,17.7,35.7,
150162990252244,Harte Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,23.6,18,27.9,
150162990252246,Harvard Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,4.9,8.3,50.4,
150162990252247,Haugan Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,32.3,25.6,17.7,
150162990252249,Hawthorne Elem Scholastic Academy,City of Chicago SD 299           ,Cook       ,,,2016,77,77.2,4,
15016299025224C,Providence-Englewood Elem Charter,City of Chicago SD 299           ,Cook       ,,,2016,37.4,15.5,37.9,
150162990252252,Hayt Elem School                 ,City of Chicago SD 299           ,Cook       ,,,2016,39.6,31.9,19,
150162990252254,Healy Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,57.2,65,10.2,
150162990252255,Hearst Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,9.4,9.4,37.9,
150162990252256,Hedges Elem School               ,City of Chicago SD 299           ,Cook       ,,,2016,19.8,16,35.4,
150162990252257,Hefferan Elem School             ,City of Chicago SD 299           ,Cook       ,,,2016,26.4,22.5,60.2,
150162990252258,Henderson Elem School            ,City of Chicago SD 299           ,Cook       ,,,2016,8.7,8.3,63.3,
150162990252259,Hendricks Elem Community Academy ,City of Chicago SD 299           ,Cook       ,,,2016,21,17.7,73.1,
15016299025225C,Chicago Virtual Charter School   ,City of Chicago SD 299           ,Cook       ,,,2016,33.7,27.8,36.1,2.3
150162990252260,Henry Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,25.1,20.7,31.7,
150162990252263,Herzl Elem School                ,City of Chicago SD 299           ,Cook       ,,,2016,5.6,11.1,48.5,
150162990252265,Hibbard Elem School              ,City of Chicago SD 299           ,Cook       ,,,2016,25.3,25.4,22.8,
